Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
15,60,0,,0,120.0,"(15, 180, 0)"
15,60,1,,0,120.0,"(15, 180, 1)"
15,60,2,,0,120.0,"(15, 180, 2)"
15,60,3,,0,120.0,"(15, 180, 3)"
15,60,4,,0,120.0,"(15, 180, 4)"
15,60,5,,0,120.0,"(15, 180, 5)"
15,60,6,,0,120.0,"(15, 180, 6)"
15,60,7,,0,120.0,"(15, 180, 7)"
15,60,8,,0,120.0,"(15, 180, 8)"
15,60,9,,0,120.0,"(15, 180, 9)"
15,60,10,,0,120.0,"(15, 180, 10)"
15,60,11,,0,120.0,"(15, 180, 11)"
15,60,12,,0,120.0,"(15, 180, 12)"
15,60,13,,0,120.0,"(15, 180, 13)"
15,75,0,,0,105.0,"(15, 180, 0)"
15,75,1,,0,105.0,"(15, 180, 1)"
15,75,2,,0,105.0,"(15, 180, 2)"
15,75,3,,0,105.0,"(15, 180, 3)"
15,75,4,,0,105.0,"(15, 180, 4)"
15,75,5,,0,105.0,"(15, 180, 5)"
15,75,6,,0,105.0,"(15, 180, 6)"
15,75,7,,0,105.0,"(15, 180, 7)"
15,75,8,,0,105.0,"(15, 180, 8)"
15,75,9,,0,105.0,"(15, 180, 9)"
15,75,10,,0,105.0,"(15, 180, 10)"
15,75,11,,0,105.0,"(15, 180, 11)"
15,75,12,,0,105.0,"(15, 180, 12)"
15,75,13,,0,105.0,"(15, 180, 13)"
15,90,0,,0,90.0,"(15, 180, 0)"
15,90,1,,0,90.0,"(15, 180, 1)"
15,90,2,,0,90.0,"(15, 180, 2)"
15,90,3,,0,90.0,"(15, 180, 3)"
15,90,4,,0,90.0,"(15, 180, 4)"
15,90,5,,0,90.0,"(15, 180, 5)"
15,90,6,,0,90.0,"(15, 180, 6)"
15,90,7,,0,90.0,"(15, 180, 7)"
15,90,8,,0,90.0,"(15, 180, 8)"
15,90,9,,0,90.0,"(15, 180, 9)"
15,90,10,,0,90.0,"(15, 180, 10)"
15,90,11,,0,90.0,"(15, 180, 11)"
15,90,12,,0,90.0,"(15, 180, 12)"
15,90,13,,0,90.0,"(15, 180, 13)"
15,105,0,,0,75.0,"(15, 180, 0)"
15,105,1,,0,75.0,"(15, 180, 1)"
15,105,2,,0,75.0,"(15, 180, 2)"
15,105,3,,0,75.0,"(15, 180, 3)"
15,105,4,,0,75.0,"(15, 180, 4)"
15,105,5,,0,75.0,"(15, 180, 5)"
15,105,6,,0,75.0,"(15, 180, 6)"
15,105,7,,0,75.0,"(15, 180, 7)"
15,105,8,,0,75.0,"(15, 180, 8)"
15,105,9,,0,75.0,"(15, 180, 9)"
15,105,10,,0,75.0,"(15, 180, 10)"
15,105,11,,0,75.0,"(15, 180, 11)"
15,105,12,,0,75.0,"(15, 180, 12)"
15,105,13,,0,75.0,"(15, 180, 13)"
15,120,0,,0,60.0,"(15, 180, 0)"
15,120,1,,0,60.0,"(15, 180, 1)"
15,120,2,,0,60.0,"(15, 180, 2)"
15,120,3,,0,60.0,"(15, 180, 3)"
15,120,4,,0,60.0,"(15, 180, 4)"
15,120,5,,0,60.0,"(15, 180, 5)"
15,120,6,,0,60.0,"(15, 180, 6)"
15,120,7,,0,60.0,"(15, 180, 7)"
15,120,8,,0,60.0,"(15, 180, 8)"
15,120,9,,0,60.0,"(15, 180, 9)"
15,120,10,,0,60.0,"(15, 180, 10)"
15,120,11,,0,60.0,"(15, 180, 11)"
15,120,12,,0,60.0,"(15, 180, 12)"
15,120,13,,0,60.0,"(15, 180, 13)"
15,135,0,,0,45.0,"(15, 180, 0)"
15,135,1,,0,45.0,"(15, 180, 1)"
15,135,2,,0,45.0,"(15, 180, 2)"
15,135,3,,0,45.0,"(15, 180, 3)"
15,135,4,,0,45.0,"(15, 180, 4)"
15,135,5,,0,45.0,"(15, 180, 5)"
15,135,6,,0,45.0,"(15, 180, 6)"
15,135,7,,0,45.0,"(15, 180, 7)"
15,135,8,,0,45.0,"(15, 180, 8)"
15,135,9,,0,45.0,"(15, 180, 9)"
15,135,10,,0,45.0,"(15, 180, 10)"
15,135,11,,0,45.0,"(15, 180, 11)"
15,135,12,,0,45.0,"(15, 180, 12)"
15,135,13,,0,45.0,"(15, 180, 13)"
15,150,0,,0,30.0,"(15, 180, 0)"
15,150,1,,0,30.0,"(15, 180, 1)"
15,150,2,,0,30.0,"(15, 180, 2)"
15,150,3,,0,30.0,"(15, 180, 3)"
15,150,4,,0,30.0,"(15, 180, 4)"
15,150,5,,0,30.0,"(15, 180, 5)"
15,150,6,,0,30.0,"(15, 180, 6)"
15,150,7,,0,30.0,"(15, 180, 7)"
15,150,8,,0,30.0,"(15, 180, 8)"
15,150,9,,0,30.0,"(15, 180, 9)"
15,150,10,,0,30.0,"(15, 180, 10)"
15,150,11,,0,30.0,"(15, 180, 11)"
15,150,12,,0,30.0,"(15, 180, 12)"
15,150,13,,0,30.0,"(15, 180, 13)"
15,165,0,,0,15.0,"(15, 180, 0)"
15,165,1,,0,15.0,"(15, 180, 1)"
15,165,2,,0,15.0,"(15, 180, 2)"
15,165,3,,0,15.0,"(15, 180, 3)"
15,165,4,,0,15.0,"(15, 180, 4)"
15,165,5,,0,15.0,"(15, 180, 5)"
15,165,6,,0,15.0,"(15, 180, 6)"
15,165,7,,0,15.0,"(15, 180, 7)"
15,165,8,,0,15.0,"(15, 180, 8)"
15,165,9,,0,15.0,"(15, 180, 9)"
15,165,10,,0,15.0,"(15, 180, 10)"
15,165,11,,0,15.0,"(15, 180, 11)"
15,165,12,,0,15.0,"(15, 180, 12)"
15,165,13,,0,15.0,"(15, 180, 13)"
15,180,0,20.5577,1,0.0,"(15, 180, 0)"
15,180,1,18.7972,1,0.0,"(15, 180, 1)"
15,180,2,14.4674,1,0.0,"(15, 180, 2)"
15,180,3,5.9476,1,0.0,"(15, 180, 3)"
15,180,4,2.7237,1,0.0,"(15, 180, 4)"
15,180,5,2.8808,1,0.0,"(15, 180, 5)"
15,180,6,2.8808,1,0.0,"(15, 180, 6)"
15,180,7,2.8808,1,0.0,"(15, 180, 7)"
15,180,8,0.7051,1,0.0,"(15, 180, 8)"
15,180,9,0.7051,1,0.0,"(15, 180, 9)"
15,180,10,0.7051,1,0.0,"(15, 180, 10)"
15,180,11,2.0148,1,0.0,"(15, 180, 11)"
15,180,12,2.0148,1,0.0,"(15, 180, 12)"
15,180,13,2.0148,1,0.0,"(15, 180, 13)"
30,60,0,,0,105.0,"(135, 60, 0)"
30,60,1,,0,105.0,"(135, 60, 1)"
30,60,2,,0,105.0,"(135, 60, 2)"
30,60,3,,0,105.00476179678711,"(135, 60, 2)"
30,60,4,,0,105.01904589168576,"(135, 60, 2)"
30,60,5,,0,105.04284840006957,"(135, 60, 2)"
30,60,6,,0,105.07616285342742,"(135, 60, 2)"
30,60,7,,0,105.11898020814318,"(135, 60, 2)"
30,60,8,,0,105.17128885774862,"(135, 60, 2)"
30,60,9,,0,105.23307464861035,"(135, 60, 2)"
30,60,10,,0,105.30432089900205,"(135, 60, 2)"
30,60,11,,0,105.38500842150178,"(135, 60, 2)"
30,60,12,,0,105.47511554864494,"(135, 60, 2)"
30,60,13,,0,105.57461816175325,"(135, 60, 2)"
30,75,0,,0,106.06601717798213,"(15, 180, 0)"
30,75,1,,0,106.06601717798213,"(15, 180, 1)"
30,75,2,,0,106.06601717798213,"(15, 180, 2)"
30,75,3,,0,106.06601717798213,"(15, 180, 3)"
30,75,4,,0,106.06601717798213,"(15, 180, 4)"
30,75,5,,0,106.06601717798213,"(15, 180, 5)"
30,75,6,,0,106.06601717798213,"(15, 180, 6)"
30,75,7,,0,106.06601717798213,"(15, 180, 7)"
30,75,8,,0,106.06601717798213,"(15, 180, 8)"
30,75,9,,0,106.06601717798213,"(15, 180, 9)"
30,75,10,,0,106.06601717798213,"(15, 180, 10)"
30,75,11,,0,106.06601717798213,"(15, 180, 11)"
30,75,12,,0,106.06601717798213,"(15, 180, 12)"
30,75,13,,0,106.06601717798213,"(15, 180, 13)"
30,90,0,,0,91.2414379544733,"(15, 180, 0)"
30,90,1,,0,91.2414379544733,"(15, 180, 1)"
30,90,2,,0,91.2414379544733,"(15, 180, 2)"
30,90,3,,0,91.2414379544733,"(15, 180, 3)"
30,90,4,,0,91.2414379544733,"(15, 180, 4)"
30,90,5,,0,91.2414379544733,"(15, 180, 5)"
30,90,6,,0,91.2414379544733,"(15, 180, 6)"
30,90,7,,0,91.2414379544733,"(15, 180, 7)"
30,90,8,,0,91.2414379544733,"(15, 180, 8)"
30,90,9,,0,91.2414379544733,"(15, 180, 9)"
30,90,10,,0,91.2414379544733,"(15, 180, 10)"
30,90,11,,0,91.2414379544733,"(15, 180, 11)"
30,90,12,,0,91.2414379544733,"(15, 180, 12)"
30,90,13,,0,91.2414379544733,"(15, 180, 13)"
30,105,0,,0,76.48529270389177,"(15, 180, 0)"
30,105,1,,0,76.48529270389177,"(15, 180, 1)"
30,105,2,,0,76.48529270389177,"(15, 180, 2)"
30,105,3,,0,76.48529270389177,"(15, 180, 3)"
30,105,4,,0,76.48529270389177,"(15, 180, 4)"
30,105,5,,0,76.48529270389177,"(15, 180, 5)"
30,105,6,,0,76.48529270389177,"(15, 180, 6)"
30,105,7,,0,76.48529270389177,"(15, 180, 7)"
30,105,8,,0,76.48529270389177,"(15, 180, 8)"
30,105,9,,0,76.48529270389177,"(15, 180, 9)"
30,105,10,,0,76.48529270389177,"(15, 180, 10)"
30,105,11,,0,76.48529270389177,"(15, 180, 11)"
30,105,12,,0,76.48529270389177,"(15, 180, 12)"
30,105,13,,0,76.48529270389177,"(15, 180, 13)"
30,120,0,,0,61.84658438426491,"(15, 180, 0)"
30,120,1,,0,61.84658438426491,"(15, 180, 1)"
30,120,2,,0,61.84658438426491,"(15, 180, 2)"
30,120,3,,0,61.84658438426491,"(15, 180, 3)"
30,120,4,,0,61.84658438426491,"(15, 180, 4)"
30,120,5,,0,61.84658438426491,"(15, 180, 5)"
30,120,6,,0,61.84658438426491,"(15, 180, 6)"
30,120,7,,0,61.84658438426491,"(15, 180, 7)"
30,120,8,,0,61.84658438426491,"(15, 180, 8)"
30,120,9,,0,61.84658438426491,"(15, 180, 9)"
30,120,10,,0,61.84658438426491,"(15, 180, 10)"
30,120,11,,0,61.84658438426491,"(15, 180, 11)"
30,120,12,,0,61.84658438426491,"(15, 180, 12)"
30,120,13,,0,61.84658438426491,"(15, 180, 13)"
30,135,0,,0,47.43416490252569,"(15, 180, 0)"
30,135,1,,0,47.43416490252569,"(15, 180, 1)"
30,135,2,,0,47.43416490252569,"(15, 180, 2)"
30,135,3,,0,47.43416490252569,"(15, 180, 3)"
30,135,4,,0,47.43416490252569,"(15, 180, 4)"
30,135,5,,0,47.43416490252569,"(15, 180, 5)"
30,135,6,,0,47.43416490252569,"(15, 180, 6)"
30,135,7,,0,47.43416490252569,"(15, 180, 7)"
30,135,8,,0,47.43416490252569,"(15, 180, 8)"
30,135,9,,0,47.43416490252569,"(15, 180, 9)"
30,135,10,,0,47.43416490252569,"(15, 180, 10)"
30,135,11,,0,47.43416490252569,"(15, 180, 11)"
30,135,12,,0,47.43416490252569,"(15, 180, 12)"
30,135,13,,0,47.43416490252569,"(15, 180, 13)"
30,150,0,,0,33.54101966249684,"(15, 180, 0)"
30,150,1,,0,33.54101966249684,"(15, 180, 1)"
30,150,2,,0,33.54101966249684,"(15, 180, 2)"
30,150,3,,0,33.54101966249684,"(15, 180, 3)"
30,150,4,,0,33.54101966249684,"(15, 180, 4)"
30,150,5,,0,33.54101966249684,"(15, 180, 5)"
30,150,6,,0,33.54101966249684,"(15, 180, 6)"
30,150,7,,0,33.54101966249684,"(15, 180, 7)"
30,150,8,,0,33.54101966249684,"(15, 180, 8)"
30,150,9,,0,33.54101966249684,"(15, 180, 9)"
30,150,10,,0,33.54101966249684,"(15, 180, 10)"
30,150,11,,0,33.54101966249684,"(15, 180, 11)"
30,150,12,,0,33.54101966249684,"(15, 180, 12)"
30,150,13,,0,33.54101966249684,"(15, 180, 13)"
30,165,0,20.62005,0,21.213203435596427,"(15, 180, 0)"
30,165,1,18.24925,0,21.213203435596427,"(15, 180, 1)"
30,165,2,14.6533,0,21.213203435596427,"(15, 180, 2)"
30,165,3,6.7954875,0,21.213203435596427,"(15, 180, 3)"
30,165,4,4.416837500000007,0,21.213203435596427,"(15, 180, 4)"
30,165,5,4.515025,0,21.213203435596427,"(15, 180, 5)"
30,165,6,4.515025,0,21.213203435596427,"(15, 180, 6)"
30,165,7,3.1552125,0,21.213203435596427,"(15, 180, 7)"
30,165,8,2.6112875000000155,0,21.213203435596427,"(15, 180, 8)"
30,165,9,2.6112875000000155,0,21.213203435596427,"(15, 180, 9)"
30,165,10,3.7572750000000004,0,21.213203435596427,"(15, 180, 10)"
30,165,11,3.757275,0,21.213203435596427,"(15, 180, 11)"
30,165,12,,0,21.213203435596427,"(15, 180, 12)"
30,165,13,,0,21.213203435596427,"(15, 180, 13)"
30,180,0,,0,15.0,"(15, 180, 0)"
30,180,1,,0,15.0,"(15, 180, 1)"
30,180,2,,0,15.0,"(15, 180, 2)"
30,180,3,,0,15.0,"(15, 180, 3)"
30,180,4,,0,15.0,"(15, 180, 4)"
30,180,5,,0,15.0,"(15, 180, 5)"
30,180,6,,0,15.0,"(15, 180, 6)"
30,180,7,,0,15.0,"(15, 180, 7)"
30,180,8,,0,15.0,"(15, 180, 8)"
30,180,9,,0,15.0,"(15, 180, 9)"
30,180,10,,0,15.0,"(15, 180, 10)"
30,180,11,,0,15.0,"(15, 180, 11)"
30,180,12,,0,15.0,"(15, 180, 12)"
30,180,13,,0,15.0,"(15, 180, 13)"
45,60,0,,0,90.0,"(135, 60, 0)"
45,60,1,,0,90.0,"(135, 60, 1)"
45,60,2,,0,90.0,"(135, 60, 2)"
45,60,3,,0,90.00555538409837,"(135, 60, 2)"
45,60,4,,0,90.0222194794152,"(135, 60, 2)"
45,60,5,,0,90.0499861188218,"(135, 60, 2)"
45,60,6,,0,90.08884503644167,"(135, 60, 2)"
45,60,7,,0,90.13878188659973,"(135, 60, 2)"
45,60,8,,0,90.19977827023745,"(135, 60, 2)"
45,60,9,,0,90.27181176868004,"(135, 60, 2)"
45,60,10,,0,90.35485598461214,"(135, 60, 2)"
45,60,11,,0,90.44888059008801,"(135, 60, 2)"
45,60,12,,0,90.55385138137417,"(135, 60, 2)"
45,60,13,,0,90.6697303403953,"(135, 60, 2)"
45,75,0,,0,91.2414379544733,"(135, 60, 0)"
45,75,1,,0,91.2414379544733,"(135, 60, 1)"
45,75,2,,0,91.2414379544733,"(135, 60, 2)"
45,75,3,,0,91.24691775616314,"(135, 60, 2)"
45,75,4,,0,91.2633551870629,"(135, 60, 2)"
45,75,5,,0,91.29074432821763,"(135, 60, 2)"
45,75,6,,0,91.32907532653553,"(135, 60, 2)"
45,75,7,,0,91.37833441248533,"(135, 60, 2)"
45,75,8,,0,91.43850392476902,"(135, 60, 2)"
45,75,9,,0,91.50956234186677,"(135, 60, 2)"
45,75,10,,0,91.59148432032315,"(135, 60, 2)"
45,75,11,,0,91.68424073961675,"(135, 60, 2)"
45,75,12,,0,91.7877987534291,"(135, 60, 2)"
45,75,13,,0,91.90212184710427,"(135, 60, 2)"
45,90,0,,0,94.86832980505137,"(15, 180, 0)"
45,90,1,,0,94.86832980505137,"(15, 180, 1)"
45,90,2,,0,94.86832980505137,"(15, 180, 2)"
45,90,3,,0,94.86832980505137,"(15, 180, 3)"
45,90,4,,0,94.86832980505137,"(15, 180, 4)"
45,90,5,,0,94.86832980505137,"(15, 180, 5)"
45,90,6,,0,94.86832980505137,"(15, 180, 6)"
45,90,7,,0,94.86832980505137,"(15, 180, 7)"
45,90,8,,0,94.86832980505137,"(15, 180, 8)"
45,90,9,,0,94.86832980505137,"(15, 180, 9)"
45,90,10,,0,94.86832980505137,"(15, 180, 10)"
45,90,11,,0,94.86832980505137,"(15, 180, 11)"
45,90,12,,0,94.86832980505137,"(15, 180, 12)"
45,90,13,,0,94.86832980505137,"(15, 180, 13)"
45,105,0,,0,80.77747210701756,"(15, 180, 0)"
45,105,1,,0,80.77747210701756,"(15, 180, 1)"
45,105,2,,0,80.77747210701756,"(15, 180, 2)"
45,105,3,,0,80.77747210701756,"(15, 180, 3)"
45,105,4,,0,80.77747210701756,"(15, 180, 4)"
45,105,5,,0,80.77747210701756,"(15, 180, 5)"
45,105,6,,0,80.77747210701756,"(15, 180, 6)"
45,105,7,,0,80.77747210701756,"(15, 180, 7)"
45,105,8,,0,80.77747210701756,"(15, 180, 8)"
45,105,9,,0,80.77747210701756,"(15, 180, 9)"
45,105,10,,0,80.77747210701756,"(15, 180, 10)"
45,105,11,,0,80.77747210701756,"(15, 180, 11)"
45,105,12,,0,80.77747210701756,"(15, 180, 12)"
45,105,13,,0,80.77747210701756,"(15, 180, 13)"
45,120,0,,0,67.08203932499369,"(15, 180, 0)"
45,120,1,,0,67.08203932499369,"(15, 180, 1)"
45,120,2,,0,67.08203932499369,"(15, 180, 2)"
45,120,3,,0,67.08203932499369,"(15, 180, 3)"
45,120,4,,0,67.08203932499369,"(15, 180, 4)"
45,120,5,,0,67.08203932499369,"(15, 180, 5)"
45,120,6,,0,67.08203932499369,"(15, 180, 6)"
45,120,7,,0,67.08203932499369,"(15, 180, 7)"
45,120,8,,0,67.08203932499369,"(15, 180, 8)"
45,120,9,,0,67.08203932499369,"(15, 180, 9)"
45,120,10,,0,67.08203932499369,"(15, 180, 10)"
45,120,11,,0,67.08203932499369,"(15, 180, 11)"
45,120,12,,0,67.08203932499369,"(15, 180, 12)"
45,120,13,,0,67.08203932499369,"(15, 180, 13)"
45,135,0,,0,54.08326913195984,"(15, 180, 0)"
45,135,1,,0,54.08326913195984,"(15, 180, 1)"
45,135,2,,0,54.08326913195984,"(15, 180, 2)"
45,135,3,,0,54.08326913195984,"(15, 180, 3)"
45,135,4,,0,54.08326913195984,"(15, 180, 4)"
45,135,5,,0,54.08326913195984,"(15, 180, 5)"
45,135,6,,0,54.08326913195984,"(15, 180, 6)"
45,135,7,,0,54.08326913195984,"(15, 180, 7)"
45,135,8,,0,54.08326913195984,"(15, 180, 8)"
45,135,9,,0,54.08326913195984,"(15, 180, 9)"
45,135,10,,0,54.08326913195984,"(15, 180, 10)"
45,135,11,,0,54.08326913195984,"(15, 180, 11)"
45,135,12,,0,54.08326913195984,"(15, 180, 12)"
45,135,13,,0,54.08326913195984,"(15, 180, 13)"
45,150,0,20.6824,0,42.42640687119285,"(15, 180, 0)"
45,150,1,17.7013,0,42.42640687119285,"(15, 180, 1)"
45,150,2,14.8392,0,42.42640687119285,"(15, 180, 2)"
45,150,3,7.643375000000001,0,42.42640687119285,"(15, 180, 3)"
45,150,4,6.1099749999999995,0,42.42640687119285,"(15, 180, 4)"
45,150,5,6.149249999999999,0,42.42640687119285,"(15, 180, 5)"
45,150,6,5.605325000000001,0,42.42640687119285,"(15, 180, 6)"
45,150,7,4.517475,0,42.42640687119285,"(15, 180, 7)"
45,150,8,4.517475000000023,0,42.42640687119285,"(15, 180, 8)"
45,150,9,5.49975,0,42.42640687119285,"(15, 180, 9)"
45,150,10,5.499750000000001,0,42.42640687119285,"(15, 180, 10)"
45,150,11,,0,42.42640687119285,"(15, 180, 11)"
45,150,12,,0,42.42640687119285,"(15, 180, 12)"
45,150,13,,0,42.42640687119285,"(15, 180, 13)"
45,165,0,,0,33.54101966249684,"(15, 180, 0)"
45,165,1,,0,33.54101966249684,"(15, 180, 1)"
45,165,2,,0,33.54101966249684,"(15, 180, 2)"
45,165,3,,0,33.54101966249684,"(15, 180, 3)"
45,165,4,,0,33.54101966249684,"(15, 180, 4)"
45,165,5,,0,33.54101966249684,"(15, 180, 5)"
45,165,6,,0,33.54101966249684,"(15, 180, 6)"
45,165,7,,0,33.54101966249684,"(15, 180, 7)"
45,165,8,,0,33.54101966249684,"(15, 180, 8)"
45,165,9,,0,33.54101966249684,"(15, 180, 9)"
45,165,10,,0,33.54101966249684,"(15, 180, 10)"
45,165,11,,0,33.54101966249684,"(15, 180, 11)"
45,165,12,,0,33.54101966249684,"(15, 180, 12)"
45,165,13,,0,33.54101966249684,"(15, 180, 13)"
45,180,0,,0,30.0,"(15, 180, 0)"
45,180,1,,0,30.0,"(15, 180, 1)"
45,180,2,,0,30.0,"(15, 180, 2)"
45,180,3,,0,30.0,"(15, 180, 3)"
45,180,4,,0,30.0,"(15, 180, 4)"
45,180,5,,0,30.0,"(15, 180, 5)"
45,180,6,,0,30.0,"(15, 180, 6)"
45,180,7,,0,30.0,"(15, 180, 7)"
45,180,8,,0,30.0,"(15, 180, 8)"
45,180,9,,0,30.0,"(15, 180, 9)"
45,180,10,,0,30.0,"(15, 180, 10)"
45,180,11,,0,30.0,"(15, 180, 11)"
45,180,12,,0,30.0,"(15, 180, 12)"
45,180,13,,0,30.0,"(15, 180, 13)"
60,60,0,,0,75.0,"(135, 60, 0)"
60,60,1,,0,75.0,"(135, 60, 1)"
60,60,2,,0,75.0,"(135, 60, 2)"
60,60,3,,0,75.0066663703967,"(135, 60, 2)"
60,60,4,,0,75.02666192761077,"(135, 60, 2)"
60,60,5,,0,75.05997601918082,"(135, 60, 2)"
60,60,6,,0,75.1065909225016,"(135, 60, 2)"
60,60,7,,0,75.16648189186454,"(135, 60, 2)"
60,60,8,,0,75.23961722390672,"(135, 60, 2)"
60,60,9,,0,75.32595834106593,"(135, 60, 2)"
60,60,10,,0,75.4254598925323,"(135, 60, 2)"
60,60,11,,0,75.53806987208503,"(135, 60, 2)"
60,60,12,,0,75.66372975210778,"(135, 60, 2)"
60,60,13,,0,75.8023746329889,"(135, 60, 2)"
60,75,0,,0,76.48529270389177,"(135, 60, 0)"
60,75,1,,0,76.48529270389177,"(135, 60, 1)"
60,75,2,,0,76.48529270389177,"(135, 60, 2)"
60,75,3,,0,76.49182962905255,"(135, 60, 2)"
60,75,4,,0,76.51143705355429,"(135, 60, 2)"
60,75,5,,0,76.54410493303844,"(135, 60, 2)"
60,75,6,,0,76.58981655546643,"(135, 60, 2)"
60,75,7,,0,76.64854858377946,"(135, 60, 2)"
60,75,8,,0,76.72027111526653,"(135, 60, 2)"
60,75,9,,0,76.8049477572897,"(135, 60, 2)"
60,75,10,,0,76.90253571892151,"(135, 60, 2)"
60,75,11,,0,77.01298591796062,"(135, 60, 2)"
60,75,12,,0,77.13624310270757,"(135, 60, 2)"
60,75,13,,0,77.272245987806,"(135, 60, 2)"
60,90,0,,0,80.77747210701756,"(135, 60, 0)"
60,90,1,,0,80.77747210701756,"(135, 60, 1)"
60,90,2,,0,80.77747210701756,"(135, 60, 2)"
60,90,3,,0,80.78366171448283,"(135, 60, 2)"
60,90,4,,0,80.80222769206304,"(135, 60, 2)"
60,90,5,,0,80.83316151184488,"(135, 60, 2)"
60,90,6,,0,80.876448982383,"(135, 60, 2)"
60,90,7,,0,80.93207028119323,"(135, 60, 2)"
60,90,8,,0,81.0,"(135, 60, 2)"
60,90,9,,0,81.08020720249795,"(135, 60, 2)"
60,90,10,,0,81.17265549432271,"(135, 60, 2)"
60,90,11,,0,81.2773031048644,"(135, 60, 2)"
60,90,12,,0,81.39410298049853,"(135, 60, 2)"
60,90,13,,0,81.52300288875527,"(135, 60, 2)"
60,105,0,,0,87.46427842267951,"(15, 180, 0)"
60,105,1,,0,87.46427842267951,"(15, 180, 1)"
60,105,2,,0,87.46427842267951,"(15, 180, 2)"
60,105,3,,0,87.46427842267951,"(15, 180, 3)"
60,105,4,,0,87.46427842267951,"(15, 180, 4)"
60,105,5,,0,87.46427842267951,"(15, 180, 5)"
60,105,6,,0,87.46427842267951,"(15, 180, 6)"
60,105,7,,0,87.46427842267951,"(15, 180, 7)"
60,105,8,,0,87.46427842267951,"(15, 180, 8)"
60,105,9,,0,87.46427842267951,"(15, 180, 9)"
60,105,10,,0,87.46427842267951,"(15, 180, 10)"
60,105,11,,0,87.46427842267951,"(15, 180, 11)"
60,105,12,,0,87.46427842267951,"(15, 180, 12)"
60,105,13,,0,87.46427842267951,"(15, 180, 13)"
60,120,0,,0,75.0,"(15, 180, 0)"
60,120,1,,0,75.0,"(15, 180, 1)"
60,120,2,,0,75.0,"(15, 180, 2)"
60,120,3,,0,75.0,"(15, 180, 3)"
60,120,4,,0,75.0,"(15, 180, 4)"
